app_id,franchise_name,steamdb_score,pub_link,dev_link
716630,NA,54.37%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Bugbyte+Ltd.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Bugbyte+Ltd.
356190,NA,84.78%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=WB+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Monolith+Productions
388960,NA,56.14%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Chilled+Mouse,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Twistplay
716650,NA,87.05%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Stairfall+Institute,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Stairfall+Institute
683900,2/name RollerCoaster Tycoon,83.22%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Atari+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Origin8+Technologies+Ltd.
683930,NA,52.14%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Campus+ADN,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Class+of++2016-2017
552910,NA,45.88%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=NIS+America%2C+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=SUSHI+TYPHOON+GAMES
749520,4/name 櫻之杜†凈夢者,86.09%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=HIKARI+FIELD,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=MOONSTONE
552970,NA,76.73%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Tequilabyte+Studio,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Tequilabyte+Studio
585880,NA,78.67%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=ebi-hime,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=ebi-hime
585890,NA,86.80%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=ebi-hime,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=ebi-hime
585900,NA,74.26%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Natsume+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=TABOT%2C+inc.
585910,NA,79.84%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Natsume+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=NatsumeAtari+Inc.
520380,NA,43.12%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ultimate+Games+S.A.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=No-Brain+Studio
651470,NA,73.77%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Asmodee+Digital,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Asmodee+Digital
684250,NA,55.03%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=%E4%B8%80%E6%9D%AF%E7%83%9F%E9%9B%A8%E6%B8%B8%E6%88%8F%E5%B7%A5%E4%BD%9C%E5%AE%A4,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=%E4%B8%80%E6%9D%AF%E7%83%9F%E9%9B%A8%E6%B8%B8%E6%88%8F%E5%B7%A5%E4%BD%9C%E5%AE%A4
618720,3/name PLAYISM,86.40%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=PLAYISM,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=%E2%96%B3%E2%97%8B%E2%96%A1%C3%97+%28Miwashiba%29
684270,NA,82.88%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=PleasingFungus+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=PleasingFungus+Games
684300,NA,60.21%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Flyleap+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Flyleap+Studios
553260,2/name 1C,61.66%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=1C+Entertainment,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Jujubee+S.A.
586080,NA,38.31%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Omnigames,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Omnigames
553320,NA,53.52%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Hammerhead+VR,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Hammerhead+VR
455020,NA,51.22%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=PokerStars+Mobile+Limited+,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=PokerStars+Mobile+Limited
553340,NA,77.74%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Mechanical+Boss,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Mechanical+Boss
586140,NA,89.18%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=H2+Interactive+Co.%2C+Ltd.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Arc+System+Works
618970,2/name Nacon,75.78%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Nacon,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Appeal
553470,NA,52.78%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Patrick+Scott,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Patrick+Scott
586240,NA,82.08%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Nakana.io,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Kayabros
586310,NA,74.24%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Romero+Games+Ltd.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Romero+Games+Ltd.
422500,NA,69.68%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Oneiric+Entertainment+LLC,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Oneiric+Entertainment+LLC
586350,2/name Walter Machado,79.55%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Walter+Machado,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Walter+Machado
586390,NA,80.01%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Nathan+Meunier,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Nathan+Meunier
684720,NA,63.04%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Patron+Ibrahim,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Patron+Ibrahim
619210,NA,78.82%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=mtb+design+works%2C+inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=mtb+design+works%2C+inc.
684820,NA,32.09%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=starmops,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=starmops
684870,NA,67.04%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Sometimes+You,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Neonchimp+Games
357190,NA,86.45%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=CAPCOM+U.S.A.%2C+INC.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=CAPCOM+CO.%2C+LTD.
750450,NA,81.97%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Aleksandar+Kuzmanovic+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Aleksandar+Kuzmanovic+Games
652150,NA,84.90%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Oats+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Oats+Studios
390030,NA,75.15%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Adult+Swim+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=The+Foregone+Syndicate
553880,NA,56.10%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Skydance+Interactive,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Skydance+Interactive
422810,NA,73.05%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Conatus+Creative+Inc.,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Conatus+Creative+Inc.
652190,NA,75.72%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Hitchcock+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Shawn+Hitchcock
619490,NA,63.29%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Mikhail+Nevsky,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Mikhail+Nevsky
553960,NA,44.47%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=IMGN.PRO,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=UndeadScout
586750,NA,57.88%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Armor+Games+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Krin+Juangbhanich
521230,NA,61.70%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Back+To+Basics+Gaming,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Permafrost+Studio
750660,NA,74.90%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Gamenesis,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Gamenesis
619600,NA,62.35%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Business+Mouse+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Business+Mouse+Studios
586880,2/name Unepic Entertainment,88.15%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=%40unepic_fran,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=%40unepic_fran
521350,NA,81.49%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Screenwave+Media,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Smiling+Buddha+Games%2C+LLC
554150,NA,75.82%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Coldwild+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Coldwild+Games
586960,NA,78.96%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=EGAMER,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=EGAMER
619740,NA,53.76%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=VaNyuHa,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=VaNyuHa
586980,NA,74.53%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=MadOut+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=MadOut+Games
554220,NA,74.85%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Netcore+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=NCR+Games
586990,NA,72.42%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Shorebound+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Shorebound+Studios
488690,NA,75.08%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Mad+Dog+Games%2C+LLC,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Saber+Interactive
587000,NA,82.27%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Blindflug+Studios+AG,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Blindflug+Studios+AG
685310,NA,75.51%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Coconut+Shavers,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Coconut+Shavers
750850,NA,74.81%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Pinta+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Pinta+Studios
554330,2/name Choppa,77.52%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Parta+Games+Oy,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Parta+Games+Oy
619870,NA,80.72%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Jonas+Kyratzes,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Jonas+Kyratzes
718180,NA,74.27%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Tower+Up+Studios,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Tower+Up+Studios
619880,NA,73.84%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Ubisoft,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Reflections%2C+a+Ubisoft+Studio
718200,NA,82.60%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Pixel+Blade+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Pixel+Blade+Games
619910,NA,73.87%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=nanos+GbR,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=nanos+GbR
750990,2/name NEKO-NIN exHeart,83.19%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Sekai+Project,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Whirlpool
587260,NA,83.27%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Aksys+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Nihon+Falcom
554510,NA,59.30%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Maximum+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=HB+Studios
587290,NA,61.80%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Visual+Wordplay,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Ran
718370,2/name CUTE ANIME GIRLS,56.06%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Tranquility+games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=CUTE+ANIME+GIRLS
521790,2/name Ancient Frontier,62.44%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Fair+Weather+Studios%2C+LLC,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Fair+Weather+Studios%2C+LLC
685680,2/name Sakura,80.28%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Winged+Cloud,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Winged+Cloud
620170,NA,76.85%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Midwest+Video+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Midwest+Video+Games
489110,NA,83.68%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Harmonious+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Harmonious+Games
587420,NA,72.99%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=HFM+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=HFM+Games
718500,NA,72.21%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Derpy+Dinos,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Derpy+Dinos
751280,2/name Snail Trek,83.74%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Phil+Fortier,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Phil+Fortier
652980,NA,84.28%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=CakeEaterGames,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=CakeEaterGames
489140,2/name tinyBuild,83.63%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=tinyBuild,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Team+Shifty
751300,NA,85.96%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=AMG+GAMES,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=AMG+GAMES
587470,NA,88.33%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Sean+Tann,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Sean+Tann
587490,NA,50.00%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Back+To+Basics+Gaming,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Marcin+Miko%C5%82ajczyk
554750,NA,62.06%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Axis+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Axis+Games
489260,NA,64.51%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Rising+Star+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Stormcloud+Games
685950,NA,63.39%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Dio+Alias+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Dio+Alias+Games
751500,2/name TINY METAL,67.68%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Sony+Music+Entertainment+%28Japan%29+Inc.+%2F+UNTIES,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=AREA+35%2C+Inc.
653220,NA,75.15%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=William+Cheek,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=William+Cheek
685990,NA,39.23%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Donbass+Games,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Donbass+Games
587690,NA,45.83%,https://steamdb.info/search/?a=app_keynames&keyname=241&operator=3&keyvalue=Motoda+Media,https://steamdb.info/search/?a=app_keynames&keyname=23&operator=3&keyvalue=Motoda+Media
